year,month,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,snowfall_sum,sunshine_duration,cloudcover_mean,location
2020,1,0.47419354838709676,-4.029032258064516,-1.9806451612903226,24.9,20.187096774193545,7.209999999999999,15316.554838709677,71.87096774193549,SZCZELINIEC
2020,2,3.2448275862068963,-1.9448275862068964,0.6724137931034483,101.9,26.43448275862069,19.04,18221.024827586207,78.3103448275862,SZCZELINIEC
2020,3,4.874193548387097,-2.596774193548387,1.1258064516129032,37.6,21.11935483870968,6.58,28589.03064516129,57.806451612903224,SZCZELINIEC
2020,4,11.396666666666667,0.3333333333333333,6.046666666666667,9.4,17.026666666666667,0.14,40377.958333333336,34.06666666666667,SZCZELINIEC
2020,5,12.274193548387096,3.2580645161290325,7.929032258064516,112.0,17.567741935483873,5.880000000000001,36704.448387096774,66.45161290322581,SZCZELINIEC
2020,6,16.806666666666665,9.79,13.46,189.9,16.87333333333333,0.0,31132.256666666668,72.43333333333334,SZCZELINIEC
2020,7,18.951612903225808,9.825806451612904,14.680645161290323,69.6,14.696774193548388,0.0,42302.549032258066,54.806451612903224,SZCZELINIEC
2020,8,20.135483870967743,12.148387096774194,16.16774193548387,147.6,15.19032258064516,0.0,34867.598387096776,56.354838709677416,SZCZELINIEC
2020,9,16.076666666666668,8.003333333333334,11.99,100.7,15.246666666666668,0.0,30135.716,57.2,SZCZELINIEC
2020,10,9.603225806451613,4.516129032258065,7.006451612903225,128.2,19.08709677419355,0.0,16870.21580645161,78.80645161290323,SZCZELINIEC
2020,11,4.483333333333333,-0.030000000000000013,1.9633333333333334,26.5,15.95,3.4999999999999996,15000.983333333334,73.9,SZCZELINIEC
2020,12,1.196774193548387,-2.57741935483871,-0.8225806451612904,23.0,18.812903225806455,3.57,10793.746451612904,85.87096774193549,SZCZELINIEC
2021,1,-2.0870967741935487,-6.912903225806452,-4.306451612903226,61.6,16.796774193548387,38.15,9771.37870967742,88.03225806451613,SZCZELINIEC
2021,2,-0.26785714285714274,-7.089285714285714,-3.7392857142857143,53.8,17.242857142857144,25.27,17129.980714285713,74.32142857142857,SZCZELINIEC
2021,3,4.125806451612903,-3.7548387096774194,0.0741935483870968,41.5,17.33225806451613,16.87,27993.108064516127,60.935483870967744,SZCZELINIEC
2021,4,6.4366666666666665,-1.6466666666666667,2.3033333333333332,41.5,19.223333333333336,16.87,30085.200333333334,67.16666666666667,SZCZELINIEC
2021,5,11.64516129032258,3.835483870967742,7.82258064516129,110.60000000000001,21.229032258064517,0.0,36573.49903225806,65.64516129032258,SZCZELINIEC
2021,6,20.133333333333333,10.79,15.776666666666667,83.0,12.926666666666668,0.0,45406.38833333333,53.833333333333336,SZCZELINIEC
2021,7,20.096774193548388,12.119354838709677,16.18064516129032,79.3,15.03225806451613,0.0,43396.05870967742,61.354838709677416,SZCZELINIEC
2021,8,17.42258064516129,9.893548387096773,13.612903225806452,153.8,16.43548387096774,0.0,35306.74806451613,69.0,SZCZELINIEC
2021,9,15.973333333333333,8.066666666666666,11.96,35.8,14.3,0.0,33055.475333333336,58.86666666666667,SZCZELINIEC
2021,10,10.006451612903225,2.7806451612903227,6.02258064516129,31.7,19.345161290322583,1.68,27022.42322580645,56.903225806451616,SZCZELINIEC
2021,11,3.466666666666667,-0.9633333333333333,1.1366666666666667,48.6,18.779999999999998,13.79,11667.254333333334,86.23333333333333,SZCZELINIEC
2021,12,-0.5580645161290323,-5.216129032258064,-2.861290322580645,47.5,17.187096774193545,22.12,6924.2590322580645,88.7741935483871,SZCZELINIEC
2022,1,-0.5193548387096775,-4.570967741935483,-2.416129032258065,51.2,21.55806451612903,18.83,10385.065806451612,83.74193548387096,SZCZELINIEC
2022,2,2.3392857142857144,-3.060714285714286,-0.3464285714285714,91.0,26.87142857142857,30.17,20403.169285714284,72.53571428571429,SZCZELINIEC
2022,3,5.393548387096774,-4.125806451612903,0.3870967741935483,30.4,14.754838709677419,8.33,32143.530000000002,35.16129032258065,SZCZELINIEC
2022,4,7.123333333333333,-0.9866666666666666,3.146666666666667,62.9,19.823333333333334,16.38,28855.666,72.5,SZCZELINIEC
2022,5,15.696774193548388,6.15483870967742,11.170967741935485,46.300000000000004,15.751612903225807,0.0,41797.54064516129,62.516129032258064,SZCZELINIEC
2022,6,19.9,10.360000000000001,15.363333333333333,76.0,14.806666666666667,0.0,43028.013,57.1,SZCZELINIEC
2022,7,20.358064516129033,10.97741935483871,15.85483870967742,66.4,16.00967741935484,0.0,41716.65516129033,56.483870967741936,SZCZELINIEC
2022,8,21.212903225806453,12.312903225806451,16.703225806451613,151.5,14.422580645161291,0.0,35335.59129032258,63.774193548387096,SZCZELINIEC
2022,9,13.21,6.006666666666666,9.35,77.0,15.58,0.0,30751.314000000002,69.63333333333334,SZCZELINIEC
2022,10,12.780645161290321,5.15483870967742,8.787096774193548,40.2,17.07741935483871,0.0,26716.243870967744,65.0,SZCZELINIEC
2022,11,4.4399999999999995,-0.9433333333333334,1.7233333333333334,40.3,15.303333333333335,6.23,13073.640666666666,79.3,SZCZELINIEC
2022,12,-0.39354838709677425,-4.706451612903226,-2.393548387096774,56.5,18.335483870967742,22.119999999999997,8771.386774193548,95.09677419354838,SZCZELINIEC
2023,1,1.1516129032258065,-2.803225806451613,-0.6451612903225806,60.8,20.90967741935484,19.18,7766.755806451612,91.83870967741936,SZCZELINIEC
2023,2,0.7285714285714285,-5.25,-2.1392857142857142,48.5,19.849999999999998,13.86,15093.455714285714,81.67857142857143,SZCZELINIEC
