year,month,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,snowfall_sum,sunshine_duration,cloudcover_mean,location
2020,1,3.109677419354839,-1.1838709677419357,0.7161290322580645,37.6,24.116129032258065,14.98,15260.386451612903,70.64516129032258,WYSOKA_KOPA
2020,2,3.5172413793103448,-0.32413793103448285,1.5586206896551724,162.1,29.768965517241377,58.52,15740.44931034483,84.13793103448276,WYSOKA_KOPA
2020,3,5.303225806451613,-1.0064516129032257,2.064516129032258,62.0,22.383870967741935,21.7,26122.11258064516,60.16129032258065,WYSOKA_KOPA
2020,4,12.266666666666667,3.1566666666666667,7.703333333333333,11.9,17.95,1.33,38944.98766666666,36.43333333333333,WYSOKA_KOPA
2020,5,12.858064516129033,5.064516129032258,9.02258064516129,149.0,17.26774193548387,8.959999999999999,36295.10612903226,71.41935483870968,WYSOKA_KOPA
2020,6,17.740000000000002,11.120000000000001,14.613333333333333,190.2,16.433333333333334,0.0,33191.852,70.53333333333333,WYSOKA_KOPA
2020,7,19.374193548387098,11.8,15.719354838709679,67.4,15.174193548387096,0.0,43109.757741935486,52.38709677419355,WYSOKA_KOPA
2020,8,21.048387096774192,14.093548387096773,17.551612903225806,172.8,15.112903225806452,0.0,35351.625483870965,57.25806451612903,WYSOKA_KOPA
2020,9,17.363333333333333,9.983333333333333,13.463333333333333,98.9,15.813333333333333,0.0,30177.54033333333,60.56666666666667,WYSOKA_KOPA
2020,10,10.69032258064516,6.451612903225806,8.419354838709678,175.0,22.01290322580645,0.91,16658.459677419356,81.41935483870968,WYSOKA_KOPA
2020,11,7.026666666666667,2.4366666666666665,4.4366666666666665,33.2,20.073333333333334,8.89,18745.259333333335,66.93333333333334,WYSOKA_KOPA
2020,12,3.2096774193548385,-0.7967741935483872,1.0225806451612902,33.7,25.54516129032258,11.2,12406.225483870967,83.35483870967742,WYSOKA_KOPA
2021,1,-0.7741935483870968,-4.435483870967742,-2.603225806451613,97.3,18.432258064516127,64.75,7877.7990322580645,90.25806451612904,WYSOKA_KOPA
2021,2,1.4857142857142855,-4.042857142857143,-1.4785714285714284,53.8,19.88214285714286,22.540000000000003,17019.7525,74.10714285714286,WYSOKA_KOPA
2021,3,4.645161290322581,-2.135483870967742,1.4,68.39999999999999,17.519354838709678,39.06,26042.739677419355,63.70967741935484,WYSOKA_KOPA
2021,4,6.65,0.023333333333333338,3.14,82.9,18.55666666666667,43.68,28975.110333333334,72.93333333333334,WYSOKA_KOPA
2021,5,12.22258064516129,5.558064516129033,8.741935483870968,132.0,22.26774193548387,6.16,36423.933225806446,69.6774193548387,WYSOKA_KOPA
2021,6,20.566666666666666,13.036666666666667,17.023333333333333,137.1,12.71,0.0,43846.111000000004,56.4,WYSOKA_KOPA
2021,7,20.648387096774194,13.648387096774194,17.17096774193548,118.8,14.325806451612904,0.0,42821.25064516129,60.935483870967744,WYSOKA_KOPA
2021,8,17.703225806451613,11.438709677419356,14.490322580645161,230.3,14.59032258064516,0.0,35323.8529032258,68.83870967741936,WYSOKA_KOPA
2021,9,16.636666666666667,10.54,13.353333333333333,69.6,15.34,0.0,32271.178666666667,60.96666666666667,WYSOKA_KOPA
2021,10,11.17741935483871,5.241935483870968,7.887096774193548,40.9,24.36774193548387,1.7500000000000002,25328.24677419355,63.58064516129032,WYSOKA_KOPA
2021,11,5.13,1.1466666666666667,3.0133333333333336,70.9,20.10666666666667,15.469999999999999,11066.738333333335,88.43333333333334,WYSOKA_KOPA
2021,12,0.9096774193548387,-3.541935483870968,-1.1451612903225807,91.7,20.296774193548387,34.93,7602.109677419355,88.48387096774194,WYSOKA_KOPA
2022,1,1.0258064516129033,-3.458064516129032,-1.0032258064516129,100.7,23.309677419354838,51.31,8618.114193548387,88.61290322580645,WYSOKA_KOPA
2022,2,2.807142857142857,-1.5785714285714287,0.4714285714285715,155.70000000000002,28.02857142857143,68.81,18965.742857142857,80.10714285714286,WYSOKA_KOPA
2022,3,5.541935483870968,-1.935483870967742,1.7806451612903225,30.5,15.5,13.3,31114.184516129033,38.096774193548384,WYSOKA_KOPA
2022,4,7.72,0.7300000000000001,4.233333333333333,104.5,19.796666666666667,27.93,28800.16933333333,75.6,WYSOKA_KOPA
2022,5,16.061290322580643,7.970967741935484,12.338709677419354,61.9,16.174193548387095,0.0,43076.27225806451,62.45161290322581,WYSOKA_KOPA
2022,6,20.823333333333334,12.116666666666667,16.66,108.1,15.183333333333334,0.0,43024.95466666667,55.93333333333333,WYSOKA_KOPA
2022,7,20.406451612903226,12.39032258064516,16.551612903225806,96.60000000000001,15.758064516129032,0.0,42351.7664516129,58.38709677419355,WYSOKA_KOPA
2022,8,21.26451612903226,14.077419354838709,17.55483870967742,156.1,14.538709677419355,0.0,37367.997741935484,64.83870967741936,WYSOKA_KOPA
2022,9,14.033333333333333,7.763333333333334,10.67,110.4,14.293333333333333,1.89,29062.321,74.53333333333333,WYSOKA_KOPA
2022,10,14.387096774193548,8.12258064516129,10.941935483870967,39.0,21.216129032258067,0.0,25715.32677419355,69.70967741935483,WYSOKA_KOPA
2022,11,6.536666666666666,1.9133333333333333,4.056666666666667,52.4,19.69333333333333,8.4,16765.386333333336,80.76666666666667,WYSOKA_KOPA
2022,12,1.2741935483870968,-2.545161290322581,-0.5903225806451613,73.6,21.84193548387097,32.06,8107.100967741936,95.09677419354838,WYSOKA_KOPA
2023,1,2.4516129032258065,-0.9193548387096774,0.7580645161290323,110.5,23.1,40.459999999999994,6601.944838709677,94.80645161290323,WYSOKA_KOPA
