year,month,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,snowfall_sum,sunshine_duration,cloudcover_mean,location
2020,1,1.3516129032258064,-5.4,-2.606451612903226,26.200000000000003,17.364516129032257,12.389999999999999,17741.040322580644,71.03225806451613,LACKOWA
2020,2,3.4482758620689653,-3.3344827586206898,-0.10689655172413795,97.8,22.606896551724137,49.77,17011.54724137931,70.0,LACKOWA
2020,3,6.17741935483871,-1.9806451612903226,1.7935483870967743,39.5,18.032258064516128,15.96,26727.19258064516,54.935483870967744,LACKOWA
2020,4,12.516666666666667,1.5666666666666667,6.86,17.0,15.69,1.19,41272.013000000006,38.833333333333336,LACKOWA
2020,5,12.503225806451614,4.812903225806451,8.516129032258064,159.5,19.54516129032258,2.24,31917.258387096776,69.7741935483871,LACKOWA
2020,6,18.633333333333333,11.783333333333333,14.886666666666667,206.6,16.906666666666666,0.0,33458.825,74.56666666666666,LACKOWA
2020,7,20.05483870967742,12.029032258064515,15.993548387096775,149.6,14.3,0.0,40669.44096774193,62.483870967741936,LACKOWA
2020,8,21.932258064516127,13.658064516129032,17.66774193548387,78.39999999999999,15.051612903225807,0.0,38260.46419354839,54.25806451612903,LACKOWA
2020,9,17.896666666666665,9.506666666666666,13.45,121.6,14.383333333333333,0.0,30821.097,58.36666666666667,LACKOWA
2020,10,11.009677419354839,5.17741935483871,7.699999999999999,140.0,18.5258064516129,0.14,19994.297096774193,80.48387096774194,LACKOWA
2020,11,5.46,-0.5533333333333333,1.9933333333333332,33.4,13.97,6.23,18516.253333333334,71.63333333333334,LACKOWA
2020,12,1.367741935483871,-2.5387096774193547,-0.7645161290322581,49.1,18.593548387096774,10.92,13591.806451612903,80.7741935483871,LACKOWA
2021,1,-1.1516129032258065,-6.370967741935484,-3.7129032258064516,75.5,17.43548387096774,50.47,13767.27,80.61290322580645,LACKOWA
2021,2,1.2321428571428572,-6.553571428571429,-3.167857142857143,72.4,17.864285714285714,39.62,17183.242857142857,74.67857142857143,LACKOWA
2021,3,4.393548387096774,-3.206451612903226,0.33225806451612905,59.0,16.596774193548388,27.44,25577.199999999997,66.96774193548387,LACKOWA
2021,4,7.33,-0.67,3.14,90.4,17.976666666666667,42.7,29162.093,66.33333333333333,LACKOWA
2021,5,14.0,5.245161290322581,9.496774193548386,143.1,19.612903225806452,0.14,35169.578709677415,67.29032258064517,LACKOWA
2021,6,20.87,12.076666666666666,16.446666666666665,85.4,14.3,0.0,48350.37733333334,50.4,LACKOWA
2021,7,22.61935483870968,14.916129032258064,18.529032258064515,114.5,15.016129032258064,0.0,40122.309677419355,59.645161290322584,LACKOWA
2021,8,18.509677419354837,11.17741935483871,14.761290322580646,222.2,14.529032258064515,0.0,32905.408709677424,64.54838709677419,LACKOWA
2021,9,15.476666666666667,7.930000000000001,11.553333333333335,93.1,14.713333333333333,0.0,30001.077666666664,60.233333333333334,LACKOWA
2021,10,10.587096774193547,2.829032258064516,6.141935483870968,15.100000000000001,17.296774193548387,0.07,28230.917096774196,50.83870967741935,LACKOWA
2021,11,5.576666666666667,-0.12333333333333332,2.3333333333333335,46.1,17.240000000000002,7.07,16139.566333333332,72.2,LACKOWA
2021,12,-0.7967741935483872,-6.132258064516129,-3.4419354838709677,69.9,18.14516129032258,40.74,7809.429677419355,91.41935483870968,LACKOWA
2022,1,-0.21290322580645163,-5.506451612903225,-3.019354838709677,88.2,21.074193548387097,46.76,11607.116451612903,83.3225806451613,LACKOWA
2022,2,2.7285714285714286,-3.75,-0.6857142857142857,49.0,21.87857142857143,25.759999999999998,20574.839285714286,73.35714285714286,LACKOWA
2022,3,4.838709677419355,-4.364516129032259,-0.019354838709677406,54.3,14.261290322580646,22.54,28530.657096774194,44.645161290322584,LACKOWA
2022,4,7.876666666666667,-0.13333333333333333,3.6966666666666668,101.0,17.23,24.08,26506.609,76.16666666666667,LACKOWA
2022,5,16.629032258064516,6.912903225806452,11.864516129032259,44.4,14.974193548387097,0.0,42645.36225806452,62.12903225806452,LACKOWA
2022,6,21.673333333333336,11.906666666666666,16.73,53.2,15.433333333333334,0.0,46844.854666666666,49.2,LACKOWA
2022,7,21.280645161290323,12.558064516129033,16.787096774193547,148.1,16.341935483870966,0.0,40946.97580645161,60.29032258064516,LACKOWA
2022,8,22.083870967741937,14.0,17.59032258064516,62.3,14.041935483870969,0.0,38045.78483870968,63.096774193548384,LACKOWA
2022,9,14.073333333333332,7.183333333333334,10.29,110.10000000000001,15.606666666666666,0.0,27327.659666666666,79.26666666666667,LACKOWA
2022,10,13.929032258064517,5.441935483870967,9.003225806451614,47.9,15.870967741935484,0.0,28579.120967741936,64.74193548387096,LACKOWA
2022,11,5.613333333333333,-0.18333333333333332,2.29,56.4,13.69,10.92,16563.964,78.86666666666666,LACKOWA
2022,12,0.3741935483870968,-4.661290322580645,-2.2225806451612904,74.8,17.635483870967743,36.4,12939.047096774195,88.87096774193549,LACKOWA
2023,1,1.1354838709677417,-2.2774193548387096,-0.6419354838709678,112.2,18.45483870967742,63.42,7541.062258064516,94.03225806451613,LACKOWA
2023,2,1.3214285714285714,-5.478571428571429,-2.2357142857142858,84.2,18.964285714285715,38.78,15081.435357142856,84.85714285714286,LACKOWA
2023,3,7.116129032258065,-1.8096774193548388,2.232258064516129,69.0,20.190322580645162,23.939999999999998,27594.98677419355,75.61290322580645,LACKOWA
2023,4,8.253333333333334,1.01,4.48,102.4,17.64,17.57,23482.13366666667,83.26666666666667,LACKOWA
