year,month,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,snowfall_sum,sunshine_duration,cloudcover_mean,location
2020,1,3.103225806451613,-3.0354838709677416,-0.19032258064516133,28.7,19.570967741935487,4.6899999999999995,16191.770967741937,65.90322580645162,SKOPIEC
2020,2,4.1,-0.9896551724137931,1.7482758620689656,117.4,29.36896551724138,22.12,18525.853793103448,75.82758620689656,SKOPIEC
2020,3,5.712903225806452,-2.061290322580645,1.7806451612903227,45.1,21.370967741935484,6.790000000000001,26311.03806451613,57.516129032258064,SKOPIEC
2020,4,12.323333333333332,1.2333333333333334,6.943333333333333,12.299999999999999,17.853333333333335,0.77,39280.10433333333,37.166666666666664,SKOPIEC
2020,5,12.758064516129032,4.02258064516129,8.458064516129031,136.8,18.519354838709678,5.18,35698.279677419356,70.09677419354838,SKOPIEC
2020,6,17.546666666666667,10.196666666666667,14.013333333333332,203.4,16.4,0.0,32091.674666666666,71.76666666666667,SKOPIEC
2020,7,19.425806451612903,10.648387096774192,15.219354838709679,44.4,15.406451612903224,0.0,42792.93806451613,53.74193548387097,SKOPIEC
2020,8,21.051612903225806,12.745161290322581,16.97741935483871,123.0,15.02258064516129,0.0,34531.27290322581,57.064516129032256,SKOPIEC
2020,9,17.003333333333334,8.066666666666666,12.516666666666667,97.60000000000001,15.110000000000001,0.0,29065.36,60.8,SKOPIEC
2020,10,10.770967741935483,5.567741935483871,8.012903225806452,147.0,20.316129032258065,0.0,17677.430967741933,78.35483870967742,SKOPIEC
2020,11,6.676666666666667,1.16,3.5266666666666664,33.0,15.303333333333335,6.72,19213.76033333333,63.5,SKOPIEC
2020,12,2.735483870967742,-1.8903225806451613,0.2290322580645162,23.299999999999997,21.916129032258063,5.53,14176.324838709677,78.19354838709677,SKOPIEC
2021,1,-0.9258064516129032,-5.687096774193549,-3.3548387096774195,84.4,17.770967741935483,51.03,9356.219677419354,86.93548387096774,SKOPIEC
2021,2,1.3250000000000004,-6.617857142857142,-2.7714285714285714,48.9,18.714285714285715,22.54,16386.379285714287,73.96428571428571,SKOPIEC
2021,3,5.129032258064516,-2.9838709677419355,1.058064516129032,61.5,18.451612903225808,24.5,26433.975161290324,61.064516129032256,SKOPIEC
2021,4,6.723333333333333,-0.7733333333333333,2.8133333333333335,70.1,19.91,27.72,29163.06,71.23333333333333,SKOPIEC
2021,5,12.229032258064517,4.554838709677419,8.435483870967742,120.6,22.39032258064516,0.0,36525.049032258066,66.09677419354838,SKOPIEC
2021,6,20.596666666666668,11.69,16.443333333333335,84.80000000000001,13.6,0.0,43894.422666666665,54.43333333333333,SKOPIEC
2021,7,20.612903225806452,12.33548387096774,16.664516129032258,77.2,14.464516129032257,0.0,43400.15419354839,57.935483870967744,SKOPIEC
2021,8,17.63225806451613,10.370967741935484,13.951612903225806,168.6,14.725806451612904,0.0,35310.535161290325,67.35483870967742,SKOPIEC
2021,9,16.41,9.156666666666666,12.556666666666667,44.2,16.16,0.0,33519.776333333335,61.36666666666667,SKOPIEC
2021,10,10.996774193548386,3.735483870967742,7.080645161290323,33.3,22.258064516129032,2.17,27162.165161290322,60.54838709677419,SKOPIEC
2021,11,4.736666666666666,-0.13000000000000003,2.2866666666666666,54.5,18.59,10.22,11989.132333333333,83.23333333333333,SKOPIEC
2021,12,0.8322580645161289,-4.106451612903226,-1.5161290322580645,65.5,19.700000000000003,20.79,8297.46935483871,83.87096774193549,SKOPIEC
2022,1,1.096774193548387,-3.629032258064516,-1.096774193548387,68.10000000000001,25.396774193548385,26.32,9874.946451612903,84.48387096774194,SKOPIEC
2022,2,3.6964285714285716,-1.8571428571428572,0.7785714285714286,104.10000000000001,27.010714285714283,28.14,20650.21857142857,75.64285714285714,SKOPIEC
2022,3,6.183870967741935,-2.838709677419355,1.3258064516129033,22.5,16.20967741935484,6.369999999999999,30488.149032258065,36.61290322580645,SKOPIEC
2022,4,7.903333333333333,0.033333333333333305,4.026666666666666,83.2,19.576666666666664,9.45,27724.152000000002,75.43333333333334,SKOPIEC
2022,5,16.019354838709678,6.641935483870968,11.706451612903225,44.1,16.519354838709678,0.0,42919.030967741935,60.74193548387097,SKOPIEC
2022,6,20.743333333333332,10.870000000000001,16.066666666666666,78.0,16.81,0.0,42724.420333333335,55.46666666666667,SKOPIEC
2022,7,20.570967741935487,11.506451612903225,16.16774193548387,51.0,17.47741935483871,0.0,42304.470645161295,58.12903225806452,SKOPIEC
2022,8,21.241935483870968,12.76774193548387,16.919354838709676,186.8,13.970967741935485,0.0,35733.61677419354,64.70967741935483,SKOPIEC
2022,9,13.729999999999999,6.543333333333334,9.94,89.8,15.146666666666668,0.0,30078.752666666664,67.6,SKOPIEC
2022,10,14.229032258064517,6.248387096774193,9.86774193548387,32.7,17.90967741935484,0.0,27333.597741935486,65.83870967741936,SKOPIEC
2022,11,6.073333333333333,-0.06666666666666661,2.8699999999999997,41.0,17.586666666666666,4.13,16654.313000000002,76.1,SKOPIEC
2022,12,0.8645161290322582,-3.932258064516129,-1.3354838709677421,52.7,19.806451612903224,22.61,9891.466451612903,89.93548387096774,SKOPIEC
2023,1,2.4451612903225803,-1.9548387096774191,0.39032258064516134,72.4,20.35483870967742,26.81,8190.7919354838705,91.38709677419355,SKOPIEC
2023,2,2.507142857142857,-4.067857142857142,-0.7571428571428571,93.2,21.95357142857143,24.64,15368.968928571428,80.60714285714286,SKOPIEC
