year,month,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,snowfall_sum,sunshine_duration,cloudcover_mean,location
2020,1,1.574193548387097,-2.835483870967742,-0.8774193548387097,28.2,22.01290322580645,7.21,14179.789999999999,70.45161290322581,LYSICA
2020,2,4.496551724137931,-1.7724137931034483,1.1689655172413793,91.60000000000001,25.99655172413793,13.37,17491.60448275862,73.72413793103448,LYSICA
2020,3,6.632258064516129,-1.6225806451612903,2.2483870967741937,32.9,22.20967741935484,4.55,29103.941612903225,55.354838709677416,LYSICA
2020,4,12.926666666666668,1.4733333333333334,7.28,14.0,19.896666666666665,0.21,41241.047666666665,42.36666666666667,LYSICA
2020,5,13.87741935483871,4.690322580645161,9.345161290322581,92.6,20.861290322580647,0.07,36157.09774193548,66.90322580645162,LYSICA
2020,6,19.84333333333333,12.08,15.846666666666666,155.2,18.276666666666664,0.0,37140.83966666667,72.96666666666667,LYSICA
2020,7,20.79032258064516,12.219354838709679,16.629032258064516,70.2,16.080645161290324,0.0,42095.25129032258,59.32258064516129,LYSICA
2020,8,23.364516129032257,13.735483870967743,18.519354838709678,39.199999999999996,17.480645161290322,0.0,40784.46161290323,53.38709677419355,LYSICA
2020,9,17.86,9.17,13.45,87.7,17.113333333333333,0.0,29091.407333333333,57.36666666666667,LYSICA
2020,10,11.55483870967742,5.641935483870968,8.25483870967742,112.6,19.81612903225807,0.0,18677.00870967742,77.03225806451613,LYSICA
2020,11,5.21,0.7266666666666667,2.7800000000000002,21.4,16.413333333333334,2.5200000000000005,13403.06,78.4,LYSICA
2020,12,1.0548387096774194,-2.948387096774194,-1.032258064516129,19.1,19.706451612903226,1.19,10214.41806451613,79.25806451612904,LYSICA
2021,1,-1.6096774193548387,-6.409677419354838,-3.9096774193548387,54.1,18.845161290322583,24.36,12440.729677419355,82.16129032258064,LYSICA
2021,2,-1.3464285714285715,-7.582142857142857,-4.478571428571429,44.8,19.314285714285713,22.05,18043.558571428573,75.42857142857143,LYSICA
2021,3,4.603225806451612,-2.693548387096774,0.8483870967741934,29.1,18.919354838709676,9.45,25830.70870967742,69.41935483870968,LYSICA
2021,4,7.863333333333333,-0.29000000000000004,3.7933333333333334,75.80000000000001,20.366666666666667,21.28,33230.65966666667,62.13333333333333,LYSICA
2021,5,14.506451612903225,5.67741935483871,9.961290322580645,83.1,21.36774193548387,0.0,37052.318064516134,66.16129032258064,LYSICA
2021,6,22.196666666666665,12.343333333333334,17.63,45.1,15.956666666666667,0.0,48606.79466666667,47.2,LYSICA
2021,7,23.4,15.529032258064515,19.37741935483871,102.8,16.64516129032258,0.0,43552.47161290323,59.774193548387096,LYSICA
2021,8,18.519354838709678,11.441935483870967,14.935483870967742,221.0,16.57741935483871,0.0,33009.86967741935,66.0,LYSICA
2021,9,15.360000000000001,7.803333333333333,11.53,44.699999999999996,17.596666666666668,0.0,29200.867000000002,63.766666666666666,LYSICA
2021,10,10.819354838709677,3.519354838709677,6.767741935483872,5.1,19.88064516129032,0.0,28136.976129032257,54.03225806451613,LYSICA
2021,11,5.1899999999999995,0.5933333333333334,2.7066666666666666,49.8,20.503333333333334,3.7800000000000002,12306.196,77.9,LYSICA
2021,12,-1.3451612903225807,-6.051612903225807,-3.4548387096774196,47.5,19.43548387096774,19.11,6376.377741935484,87.83870967741936,LYSICA
2022,1,-0.21612903225806454,-4.825806451612903,-2.361290322580645,65.9,25.529032258064515,23.38,9760.919032258063,80.0,LYSICA
2022,2,3.5107142857142857,-2.6750000000000003,0.32857142857142857,58.2,26.771428571428572,11.62,18269.601071428573,67.53571428571429,LYSICA
2022,3,5.422580645161291,-3.5580645161290323,0.42580645161290326,19.6,16.29032258064516,8.4,30474.953225806454,38.774193548387096,LYSICA
2022,4,7.6066666666666665,0.08666666666666668,3.9466666666666668,79.7,19.529999999999998,23.59,28654.781666666666,74.1,LYSICA
2022,5,16.687096774193545,6.529032258064516,11.925806451612903,25.3,19.299999999999997,0.0,43897.517096774194,55.354838709677416,LYSICA
2022,6,21.876666666666665,12.053333333333335,17.076666666666664,58.199999999999996,17.75,0.0,45415.15066666667,48.733333333333334,LYSICA
2022,7,21.64516129032258,12.706451612903225,17.05483870967742,121.6,18.116129032258065,0.0,40872.84354838709,59.67741935483871,LYSICA
2022,8,22.87741935483871,14.009677419354839,18.261290322580646,72.1,16.070967741935483,0.0,40209.96161290323,59.645161290322584,LYSICA
2022,9,13.583333333333334,6.863333333333333,10.110000000000001,82.8,16.966666666666665,0.0,26250.479666666666,74.2,LYSICA
2022,10,13.254838709677419,5.635483870967741,9.106451612903227,24.2,17.812903225806455,0.0,26844.909354838706,62.806451612903224,LYSICA
2022,11,4.423333333333333,-0.31666666666666665,1.85,42.7,15.056666666666667,9.03,13251.636333333334,81.86666666666666,LYSICA
2022,12,-0.04193548387096771,-4.448387096774193,-2.1870967741935483,87.6,19.95483870967742,40.39,8712.744838709677,93.29032258064517,LYSICA
2023,1,2.0548387096774197,-1.603225806451613,0.3903225806451613,75.7,20.84193548387097,26.32,8719.117096774195,92.29032258064517,LYSICA
2023,2,1.182142857142857,-4.696428571428571,-1.75,63.3,22.142857142857142,18.2,13064.675000000001,85.28571428571429,LYSICA
2023,3,6.548387096774194,-1.729032258064516,2.274193548387097,48.5,21.693548387096776,9.520000000000001,21935.483548387096,80.54838709677419,LYSICA
2023,4,9.573333333333332,1.52,5.526666666666667,79.4,18.676666666666666,14.63,27895.661666666667,73.2,LYSICA
